date,amount,category,entity,currency,gl_code,cost_center,source_file
2023-02-15,1116.22,SaaS,SALESFORCE,USD,GL-4443,CC-24,mock_enterprise_spend.csv
2023-02-15,3135.73,Travel & Expenses,HILTON,USD,GL-8375,CC-49,mock_enterprise_spend.csv
2023-02-15,1735.99,Travel & Expenses,UNITED,USD,GL-4726,CC-90,mock_enterprise_spend.csv
2023-02-15,3490.02,Office Supplies,AMAZON BUSINESS,USD,GL-5352,CC-67,mock_enterprise_spend.csv
2023-02-15,1420.54,Travel & Expenses,LYFT,USD,GL-3798,CC-46,mock_enterprise_spend.csv
2023-02-15,15993.08,Payroll,GUSTO,USD,GL-1740,CC-32,mock_enterprise_spend.csv
2023-02-16,57330.0,Payroll,ADP,USD,GL-5333,CC-78,mock_enterprise_spend.csv
2023-02-16,3199.08,Travel & Expenses,LYFT,USD,GL-1216,CC-46,mock_enterprise_spend.csv
2023-02-16,6393.78,Payroll,RIPPLING,USD,GL-3092,CC-60,mock_enterprise_spend.csv
2023-02-16,1870.54,Office Supplies,STAPLES,USD,GL-6215,CC-27,mock_enterprise_spend.csv
2023-02-16,4328.94,Office Supplies,WBMASON,USD,GL-8659,CC-54,mock_enterprise_spend.csv
2023-02-16,18018.95,Legal,KIRKLAND & ELLIS,USD,GL-7722,CC-50,mock_enterprise_spend.csv
2023-02-16,2988.13,Travel & Expenses,MARRIOTT,USD,GL-1979,CC-47,mock_enterprise_spend.csv
2023-02-16,18564.82,Marketing,LINKEDIN ADS,USD,GL-6911,CC-47,mock_enterprise_spend.csv
2023-02-16,2328.49,SaaS,SALESFORCE,USD,GL-8317,CC-82,mock_enterprise_spend.csv
2023-02-16,3400.86,Travel & Expenses,DELTA,USD,GL-9893,CC-93,mock_enterprise_spend.csv
2023-02-16,4983.87,Payroll,ADP,USD,GL-5802,CC-20,mock_enterprise_spend.csv
2023-02-17,4458.76,Office Supplies,OFFICE DEPOT,USD,GL-3383,CC-22,mock_enterprise_spend.csv
2023-02-17,22815.02,Legal,SKADDEN,USD,GL-6276,CC-12,mock_enterprise_spend.csv
2023-02-17,3321.53,Cloud Infrastructure,AWS,USD,GL-4438,CC-48,mock_enterprise_spend.csv
2023-02-17,30895.29,Marketing,GOOGLE ADS,USD,GL-7323,CC-28,mock_enterprise_spend.csv
2023-02-17,2238.51,Cloud Infrastructure,SNOWFLAKE,USD,GL-2600,CC-77,mock_enterprise_spend.csv
2023-02-17,5675.41,Cloud Infrastructure,AWS,USD,GL-3045,CC-31,mock_enterprise_spend.csv
2023-02-17,27601.58,Cloud Infrastructure,AZURE,USD,GL-4596,CC-35,mock_enterprise_spend.csv
2023-02-18,19890.08,Marketing,LINKEDIN ADS,USD,GL-2932,CC-20,mock_enterprise_spend.csv
2023-02-18,3771.15,Travel & Expenses,HILTON,USD,GL-8696,CC-12,mock_enterprise_spend.csv
2023-02-18,17870.46,Legal,SKADDEN,USD,GL-2021,CC-40,mock_enterprise_spend.csv
2023-02-18,68043.3,Payroll,DEEL,USD,GL-3713,CC-39,mock_enterprise_spend.csv
2023-02-19,1737.76,Logistics,MAERSK,USD,GL-7676,CC-24,mock_enterprise_spend.csv
2023-02-19,12458.47,SaaS,SALESFORCE,USD,GL-2028,CC-73,mock_enterprise_spend.csv
2023-02-19,1207.02,Office Supplies,WBMASON,USD,GL-8481,CC-82,mock_enterprise_spend.csv
2023-02-19,27413.6,Professional Services,ACCENTURE,USD,GL-1914,CC-67,mock_enterprise_spend.csv
2023-02-19,2527.99,Office Supplies,OFFICE DEPOT,USD,GL-7722,CC-34,mock_enterprise_spend.csv
2023-02-19,171.99,Logistics,UPS,USD,GL-4009,CC-56,mock_enterprise_spend.csv
2023-02-19,46613.69,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-2927,CC-99,mock_enterprise_spend.csv
2023-02-19,3692.81,Office Supplies,OFFICE DEPOT,USD,GL-3335,CC-33,mock_enterprise_spend.csv
2023-02-20,9425.93,SaaS,SALESFORCE,USD,GL-7438,CC-57,mock_enterprise_spend.csv
2023-02-20,31913.95,Professional Services,MCKINSEY,USD,GL-8955,CC-95,mock_enterprise_spend.csv
2023-02-20,688.9,Office Supplies,AMAZON BUSINESS,USD,GL-1711,CC-64,mock_enterprise_spend.csv
2023-02-20,220.43,Logistics,RYDER,USD,GL-7266,CC-34,mock_enterprise_spend.csv
2023-02-20,1292.38,SaaS,SALESFORCE,USD,GL-3435,CC-93,mock_enterprise_spend.csv
2023-02-20,8723.97,Payroll,DEEL,USD,GL-5573,CC-30,mock_enterprise_spend.csv
2023-02-21,29059.79,Cloud Infrastructure,DATADOG,USD,GL-4673,CC-27,mock_enterprise_spend.csv
2023-02-21,22598.88,Legal,COOLEY,USD,GL-6528,CC-64,mock_enterprise_spend.csv
2023-02-21,31133.86,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-4621,CC-18,mock_enterprise_spend.csv
2023-02-21,14973.63,Legal,WILSON SONSINI,USD,GL-6375,CC-45,mock_enterprise_spend.csv
2023-02-21,16235.84,Professional Services,SLALOM,USD,GL-2847,CC-46,mock_enterprise_spend.csv
2023-02-21,15427.58,Cloud Infrastructure,AZURE,USD,GL-8550,CC-22,mock_enterprise_spend.csv
2023-02-21,3259.71,SaaS,DOCUSIGN,USD,GL-9759,CC-53,mock_enterprise_spend.csv
2023-02-21,31980.95,Marketing,MAILCHIMP,USD,GL-6346,CC-72,mock_enterprise_spend.csv
2023-02-21,760.55,SaaS,ZENDESK,USD,GL-4707,CC-29,mock_enterprise_spend.csv
2023-02-21,13168.1,Payroll,RIPPLING,USD,GL-6439,CC-23,mock_enterprise_spend.csv
2023-02-21,1653.48,SaaS,SALESFORCE,USD,GL-4419,CC-93,mock_enterprise_spend.csv
2023-02-22,40981.4,Marketing,MAILCHIMP,USD,GL-9664,CC-87,mock_enterprise_spend.csv
2023-02-22,26301.96,Legal,COOLEY,USD,GL-8021,CC-25,mock_enterprise_spend.csv
2023-02-22,1656.33,Office Supplies,OFFICE DEPOT,USD,GL-1315,CC-75,mock_enterprise_spend.csv
2023-02-22,4754.54,Office Supplies,AMAZON BUSINESS,USD,GL-5421,CC-62,mock_enterprise_spend.csv
2023-02-22,20451.36,Payroll,ADP,USD,GL-5754,CC-43,mock_enterprise_spend.csv
2023-02-22,47098.44,Marketing,LINKEDIN ADS,USD,GL-9812,CC-57,mock_enterprise_spend.csv
2023-02-22,9353.38,Payroll,GUSTO,USD,GL-9270,CC-91,mock_enterprise_spend.csv
2023-02-23,7772.8,SaaS,ASANA,USD,GL-8933,CC-18,mock_enterprise_spend.csv
2023-02-23,518037.86,Payroll,RIPPLING,USD,GL-9115,CC-27,mock_enterprise_spend.csv
2023-02-23,3196.29,SaaS,SALESFORCE,USD,GL-7723,CC-27,mock_enterprise_spend.csv
2023-02-23,26240.29,Legal,SKADDEN,USD,GL-5842,CC-70,mock_enterprise_spend.csv
2023-02-23,1136.03,SaaS,HUBSPOT,USD,GL-3842,CC-56,mock_enterprise_spend.csv
2023-02-23,89454.01,Cloud Infrastructure,AZURE,USD,GL-5925,CC-15,mock_enterprise_spend.csv
2023-02-23,9357.79,Professional Services,MCKINSEY,USD,GL-1170,CC-27,mock_enterprise_spend.csv
2023-02-23,2430.82,Office Supplies,WBMASON,USD,GL-3971,CC-96,mock_enterprise_spend.csv
2023-02-24,22898.72,Legal,KIRKLAND & ELLIS,USD,GL-3996,CC-21,mock_enterprise_spend.csv
2023-02-24,3989.84,Travel & Expenses,UNITED,USD,GL-3167,CC-40,mock_enterprise_spend.csv
2023-02-24,131074.98,Payroll,RIPPLING,USD,GL-9074,CC-53,mock_enterprise_spend.csv
2023-02-24,4963.28,Logistics,FEDEX,USD,GL-9834,CC-47,mock_enterprise_spend.csv
2023-02-24,26625.89,Legal,KIRKLAND & ELLIS,USD,GL-8403,CC-20,mock_enterprise_spend.csv
2023-02-24,8457.16,Legal,COOLEY,USD,GL-9405,CC-18,mock_enterprise_spend.csv
2023-02-25,596.85,Travel & Expenses,MARRIOTT,USD,GL-3187,CC-43,mock_enterprise_spend.csv
2023-02-25,12698.84,Marketing,MAILCHIMP,USD,GL-9267,CC-78,mock_enterprise_spend.csv
2023-02-25,3932.81,Travel & Expenses,DELTA,USD,GL-2886,CC-28,mock_enterprise_spend.csv
2023-02-25,6376.76,SaaS,DOCUSIGN,USD,GL-5995,CC-57,mock_enterprise_spend.csv
2023-02-25,24198.35,Marketing,HUBSPOT,USD,GL-2036,CC-50,mock_enterprise_spend.csv
2023-02-25,3986.17,Travel & Expenses,HILTON,USD,GL-1136,CC-98,mock_enterprise_spend.csv
2023-02-26,1041.78,SaaS,ZENDESK,USD,GL-9370,CC-73,mock_enterprise_spend.csv
2023-02-26,882.53,Cloud Infrastructure,DATADOG,USD,GL-9938,CC-19,mock_enterprise_spend.csv
2023-02-26,29177.95,Professional Services,ACCENTURE,USD,GL-3174,CC-49,mock_enterprise_spend.csv
2023-02-26,16735.28,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-4865,CC-79,mock_enterprise_spend.csv
2023-02-26,1949.97,Travel & Expenses,HILTON,USD,GL-5227,CC-83,mock_enterprise_spend.csv
2023-02-27,1301.6,Cloud Infrastructure,AWS,USD,GL-2151,CC-45,mock_enterprise_spend.csv
2023-02-27,976.27,Office Supplies,OFFICE DEPOT,USD,GL-1213,CC-92,mock_enterprise_spend.csv
2023-02-27,27919.69,Professional Services,PWC,USD,GL-7963,CC-58,mock_enterprise_spend.csv
2023-02-27,23556.16,Professional Services,KPMG,USD,GL-5018,CC-58,mock_enterprise_spend.csv
2023-02-27,2439.74,SaaS,ZENDESK,USD,GL-3487,CC-22,mock_enterprise_spend.csv
2023-02-27,4485.65,Travel & Expenses,AMERICAN AIRLINES,USD,GL-6851,CC-26,mock_enterprise_spend.csv
2023-02-27,90313.68,Payroll,ADP,USD,GL-6781,CC-62,mock_enterprise_spend.csv
2023-02-27,24415.06,Payroll,DEEL,USD,GL-7062,CC-55,mock_enterprise_spend.csv
2023-02-28,893.79,Logistics,DHL,USD,GL-6696,CC-37,mock_enterprise_spend.csv
2023-02-28,1058.64,Office Supplies,AMAZON BUSINESS,USD,GL-8971,CC-90,mock_enterprise_spend.csv
2023-02-28,29650.51,Professional Services,KPMG,USD,GL-7313,CC-34,mock_enterprise_spend.csv
2023-02-28,1628.93,Logistics,FEDEX,USD,GL-7002,CC-38,mock_enterprise_spend.csv
2023-02-28,2442.87,Office Supplies,WBMASON,USD,GL-7230,CC-90,mock_enterprise_spend.csv
2023-03-01,2149.48,SaaS,DOCUSIGN,USD,GL-2049,CC-77,mock_enterprise_spend.csv
2023-03-01,8491.88,Payroll,DEEL,USD,GL-3372,CC-32,mock_enterprise_spend.csv
2023-03-01,17197.07,Legal,LATHAM & WATKINS,USD,GL-6797,CC-85,mock_enterprise_spend.csv
2023-03-01,1667.38,Logistics,UPS,USD,GL-7030,CC-12,mock_enterprise_spend.csv
2023-03-01,27413.55,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-3867,CC-62,mock_enterprise_spend.csv
2023-03-01,45362.18,Marketing,GOOGLE ADS,USD,GL-2577,CC-76,mock_enterprise_spend.csv
2023-03-01,8557.23,Cloud Infrastructure,AWS,USD,GL-1858,CC-51,mock_enterprise_spend.csv
2023-03-01,34023.27,Professional Services,SLALOM,USD,GL-1988,CC-10,mock_enterprise_spend.csv
2023-03-02,27738.7,Legal,COOLEY,USD,GL-4548,CC-88,mock_enterprise_spend.csv
2023-03-02,29825.98,Legal,KIRKLAND & ELLIS,USD,GL-8263,CC-92,mock_enterprise_spend.csv
2023-03-02,47694.51,Cloud Infrastructure,SNOWFLAKE,USD,GL-2986,CC-54,mock_enterprise_spend.csv
2023-03-02,25653.68,Marketing,MAILCHIMP,USD,GL-1983,CC-17,mock_enterprise_spend.csv
2023-03-02,1035.01,Travel & Expenses,UNITED,USD,GL-8106,CC-95,mock_enterprise_spend.csv
2023-03-02,18372.86,Marketing,FACEBOOK ADS,USD,GL-6847,CC-42,mock_enterprise_spend.csv
2023-03-02,18918.48,Professional Services,SLALOM,USD,GL-9409,CC-95,mock_enterprise_spend.csv
2023-03-02,31486.39,Legal,WILSON SONSINI,USD,GL-1728,CC-16,mock_enterprise_spend.csv
2023-03-03,2525.29,Travel & Expenses,UBER,USD,GL-9102,CC-81,mock_enterprise_spend.csv
2023-03-03,26629.76,Cloud Infrastructure,AZURE,USD,GL-2007,CC-66,mock_enterprise_spend.csv
2023-03-03,1995.44,SaaS,NOTION,USD,GL-7810,CC-73,mock_enterprise_spend.csv
2023-03-03,4881.27,Travel & Expenses,MARRIOTT,USD,GL-1795,CC-69,mock_enterprise_spend.csv
2023-03-03,46476.1,Marketing,HUBSPOT,USD,GL-8851,CC-17,mock_enterprise_spend.csv
2023-03-03,3053.89,Office Supplies,OFFICE DEPOT,USD,GL-2096,CC-18,mock_enterprise_spend.csv
2023-03-03,44821.72,Payroll,DEEL,USD,GL-4240,CC-29,mock_enterprise_spend.csv
2023-03-03,82963.1,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-1718,CC-93,mock_enterprise_spend.csv
2023-03-04,3699.92,Logistics,RYDER,USD,GL-9021,CC-22,mock_enterprise_spend.csv
2023-03-04,20018.4,Professional Services,MCKINSEY,USD,GL-1521,CC-83,mock_enterprise_spend.csv
2023-03-04,18129.5,Professional Services,SLALOM,USD,GL-5234,CC-45,mock_enterprise_spend.csv
2023-03-04,29796.75,Legal,KIRKLAND & ELLIS,USD,GL-7359,CC-64,mock_enterprise_spend.csv
2023-03-04,51.12,Logistics,RYDER,USD,GL-4964,CC-53,mock_enterprise_spend.csv
2023-03-04,3558.39,Logistics,DHL,USD,GL-7117,CC-98,mock_enterprise_spend.csv
2023-03-04,4815.11,Office Supplies,OFFICE DEPOT,USD,GL-5094,CC-30,mock_enterprise_spend.csv
2023-03-05,13338.15,Marketing,LINKEDIN ADS,USD,GL-4313,CC-52,mock_enterprise_spend.csv
2023-03-05,9174.2,Professional Services,SLALOM,USD,GL-9829,CC-58,mock_enterprise_spend.csv
2023-03-05,2932.07,SaaS,WORKDAY,USD,GL-4746,CC-14,mock_enterprise_spend.csv
2023-03-05,1248.23,SaaS,SLACK,USD,GL-5774,CC-23,mock_enterprise_spend.csv
2023-03-05,29266.87,Professional Services,DELOITTE,USD,GL-1364,CC-21,mock_enterprise_spend.csv
2023-03-05,1722.96,SaaS,DOCUSIGN,USD,GL-3250,CC-82,mock_enterprise_spend.csv
2023-03-05,42572.84,Marketing,MARKETO,USD,GL-8499,CC-93,mock_enterprise_spend.csv
2023-03-05,2229.6,Office Supplies,WBMASON,USD,GL-9691,CC-55,mock_enterprise_spend.csv
2023-03-06,25767.3,Marketing,HUBSPOT,USD,GL-5817,CC-89,mock_enterprise_spend.csv
2023-03-06,4370.65,Logistics,MAERSK,USD,GL-3129,CC-48,mock_enterprise_spend.csv
2023-03-06,16551.72,Cloud Infrastructure,DATADOG,USD,GL-2928,CC-28,mock_enterprise_spend.csv
2023-03-06,3359.43,Travel & Expenses,AMERICAN AIRLINES,USD,GL-4731,CC-12,mock_enterprise_spend.csv
2023-03-06,4970.99,Logistics,FEDEX,USD,GL-3759,CC-72,mock_enterprise_spend.csv
2023-03-06,2127.16,Logistics,DHL,USD,GL-5273,CC-30,mock_enterprise_spend.csv
2023-03-06,2709.51,Travel & Expenses,LYFT,USD,GL-2913,CC-40,mock_enterprise_spend.csv
2023-03-07,12233.32,Marketing,FACEBOOK ADS,USD,GL-2804,CC-51,mock_enterprise_spend.csv
2023-03-07,2171.88,SaaS,SALESFORCE,USD,GL-4884,CC-14,mock_enterprise_spend.csv
2023-03-07,1874.64,Cloud Infrastructure,SNOWFLAKE,USD,GL-8929,CC-45,mock_enterprise_spend.csv
2023-03-07,743.42,Travel & Expenses,UNITED,USD,GL-3148,CC-83,mock_enterprise_spend.csv
2023-03-07,481574.08,Payroll,DEEL,USD,GL-1390,CC-98,mock_enterprise_spend.csv
2023-03-07,5053.83,Legal,LATHAM & WATKINS,USD,GL-2156,CC-79,mock_enterprise_spend.csv
2023-03-07,25073.15,Legal,LATHAM & WATKINS,USD,GL-3406,CC-17,mock_enterprise_spend.csv
2023-03-08,2587.81,Office Supplies,STAPLES,USD,GL-7283,CC-64,mock_enterprise_spend.csv
2023-03-08,27459.23,Professional Services,KPMG,USD,GL-7867,CC-12,mock_enterprise_spend.csv
2023-03-08,15615.35,Marketing,LINKEDIN ADS,USD,GL-3160,CC-23,mock_enterprise_spend.csv
2023-03-08,1641.4,Travel & Expenses,DELTA,USD,GL-1091,CC-49,mock_enterprise_spend.csv
2023-03-09,27368.96,Professional Services,SLALOM,USD,GL-4629,CC-92,mock_enterprise_spend.csv
2023-03-09,25778.81,SaaS,WORKDAY,USD,GL-4932,CC-21,mock_enterprise_spend.csv
2023-03-09,27681.85,Cloud Infrastructure,DATADOG,USD,GL-6085,CC-52,mock_enterprise_spend.csv
2023-03-09,6863.29,Payroll,DEEL,USD,GL-9903,CC-63,mock_enterprise_spend.csv
2023-03-09,926.56,Office Supplies,WBMASON,USD,GL-9129,CC-13,mock_enterprise_spend.csv
2023-03-09,765.04,Cloud Infrastructure,AWS,USD,GL-1786,CC-48,mock_enterprise_spend.csv
2023-03-10,73364.3,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-4405,CC-50,mock_enterprise_spend.csv
2023-03-10,26122.88,Legal,KIRKLAND & ELLIS,USD,GL-1440,CC-22,mock_enterprise_spend.csv
2023-03-10,77447.48,Payroll,GUSTO,USD,GL-5313,CC-28,mock_enterprise_spend.csv
2023-03-10,2888.97,Logistics,XPO,USD,GL-4587,CC-53,mock_enterprise_spend.csv
2023-03-10,8389.39,Payroll,GUSTO,USD,GL-5606,CC-24,mock_enterprise_spend.csv
2023-03-11,3530.32,Payroll,RIPPLING,USD,GL-8258,CC-55,mock_enterprise_spend.csv
2023-03-11,4001.56,Logistics,DHL,USD,GL-6326,CC-96,mock_enterprise_spend.csv
2023-03-11,3457.6,Logistics,DHL,USD,GL-5403,CC-94,mock_enterprise_spend.csv
2023-03-11,5012.05,Professional Services,SLALOM,USD,GL-1443,CC-43,mock_enterprise_spend.csv
2023-03-11,23912.58,Professional Services,PWC,USD,GL-2944,CC-44,mock_enterprise_spend.csv
2023-03-11,39319.86,Payroll,DEEL,USD,GL-1718,CC-48,mock_enterprise_spend.csv
2023-03-11,3381.18,Logistics,RYDER,USD,GL-7294,CC-48,mock_enterprise_spend.csv
2023-03-11,2316.12,SaaS,ZENDESK,USD,GL-9261,CC-25,mock_enterprise_spend.csv
2023-03-12,177388.71,Payroll,PAYCHEX,USD,GL-8865,CC-69,mock_enterprise_spend.csv
2023-03-12,937.3,Office Supplies,WBMASON,USD,GL-8677,CC-41,mock_enterprise_spend.csv
2023-03-12,37039.22,Cloud Infrastructure,AZURE,USD,GL-5289,CC-22,mock_enterprise_spend.csv
2023-03-12,4060.3,Office Supplies,AMAZON BUSINESS,USD,GL-4710,CC-51,mock_enterprise_spend.csv
2023-03-12,113239.49,Cloud Infrastructure,SNOWFLAKE,USD,GL-4610,CC-67,mock_enterprise_spend.csv
2023-03-12,3536.4,SaaS,SLACK,USD,GL-1709,CC-18,mock_enterprise_spend.csv
2023-03-12,31980.33,Professional Services,KPMG,USD,GL-9573,CC-43,mock_enterprise_spend.csv
2023-03-12,3765.54,Office Supplies,AMAZON BUSINESS,USD,GL-3733,CC-33,mock_enterprise_spend.csv
2023-03-12,47175.81,Payroll,RIPPLING,USD,GL-3253,CC-66,mock_enterprise_spend.csv
2023-03-12,6921.09,Cloud Infrastructure,SNOWFLAKE,USD,GL-2904,CC-43,mock_enterprise_spend.csv
2023-03-12,21554.28,Legal,WILSON SONSINI,USD,GL-6582,CC-25,mock_enterprise_spend.csv
2023-03-13,201.73,Logistics,MAERSK,USD,GL-8417,CC-44,mock_enterprise_spend.csv
2023-03-13,4628.19,Marketing,FACEBOOK ADS,USD,GL-4495,CC-94,mock_enterprise_spend.csv
2023-03-13,1328.31,Travel & Expenses,HILTON,USD,GL-3524,CC-34,mock_enterprise_spend.csv
2023-03-13,982.18,SaaS,SALESFORCE,USD,GL-1716,CC-26,mock_enterprise_spend.csv
2023-03-13,3749.98,Logistics,XPO,USD,GL-2140,CC-86,mock_enterprise_spend.csv
2023-03-14,1094.3,Office Supplies,AMAZON BUSINESS,USD,GL-2359,CC-33,mock_enterprise_spend.csv
2023-03-14,3028.94,Office Supplies,OFFICE DEPOT,USD,GL-9038,CC-28,mock_enterprise_spend.csv
2023-03-14,96984.25,Payroll,GUSTO,USD,GL-6527,CC-63,mock_enterprise_spend.csv
2023-03-14,27341.72,Professional Services,DELOITTE,USD,GL-4507,CC-14,mock_enterprise_spend.csv
2023-03-14,17142.62,Payroll,GUSTO,USD,GL-4032,CC-20,mock_enterprise_spend.csv
2023-03-14,4342.01,Travel & Expenses,LYFT,USD,GL-2577,CC-67,mock_enterprise_spend.csv
2023-03-15,29987.31,Payroll,GUSTO,USD,GL-8587,CC-20,mock_enterprise_spend.csv
2023-03-15,2729.27,Office Supplies,AMAZON BUSINESS,USD,GL-6469,CC-11,mock_enterprise_spend.csv
2023-03-15,8454.82,SaaS,SALESFORCE,USD,GL-2189,CC-55,mock_enterprise_spend.csv
2023-03-16,4301.14,Logistics,UPS,USD,GL-7436,CC-28,mock_enterprise_spend.csv
2023-03-16,15311.87,Professional Services,KPMG,USD,GL-2995,CC-25,mock_enterprise_spend.csv
2023-03-16,105532.16,Cloud Infrastructure,DATADOG,USD,GL-5610,CC-44,mock_enterprise_spend.csv
2023-03-16,6095.96,SaaS,ZENDESK,USD,GL-1113,CC-53,mock_enterprise_spend.csv
2023-03-16,2770.17,Office Supplies,STAPLES,USD,GL-9589,CC-41,mock_enterprise_spend.csv
2023-03-16,21818.56,Professional Services,DELOITTE,USD,GL-3547,CC-17,mock_enterprise_spend.csv
2023-03-16,33836.39,Payroll,PAYCHEX,USD,GL-4125,CC-64,mock_enterprise_spend.csv
2023-03-17,9364.71,Marketing,GOOGLE ADS,USD,GL-9470,CC-84,mock_enterprise_spend.csv
2023-03-17,5998.74,Cloud Infrastructure,DATADOG,USD,GL-3509,CC-32,mock_enterprise_spend.csv
2023-03-17,16834.48,Cloud Infrastructure,SNOWFLAKE,USD,GL-9113,CC-31,mock_enterprise_spend.csv
2023-03-17,822.9,SaaS,HUBSPOT,USD,GL-1804,CC-45,mock_enterprise_spend.csv
2023-03-17,40449.77,Marketing,LINKEDIN ADS,USD,GL-9505,CC-94,mock_enterprise_spend.csv
2023-03-17,2216.14,Office Supplies,OFFICE DEPOT,USD,GL-3999,CC-66,mock_enterprise_spend.csv
2023-03-17,6445.34,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-6185,CC-31,mock_enterprise_spend.csv
2023-03-17,8420.2,SaaS,WORKDAY,USD,GL-8522,CC-86,mock_enterprise_spend.csv
2023-03-17,3110.18,Travel & Expenses,HILTON,USD,GL-3389,CC-66,mock_enterprise_spend.csv
2023-03-17,923.81,Travel & Expenses,AMERICAN AIRLINES,USD,GL-1745,CC-10,mock_enterprise_spend.csv
2023-03-17,793.86,SaaS,NOTION,USD,GL-5650,CC-36,mock_enterprise_spend.csv
2023-03-17,14984.61,SaaS,ASANA,USD,GL-3694,CC-14,mock_enterprise_spend.csv
2023-03-17,850.27,Travel & Expenses,AMERICAN AIRLINES,USD,GL-8378,CC-99,mock_enterprise_spend.csv
2023-03-18,3660.08,Travel & Expenses,LYFT,USD,GL-7523,CC-36,mock_enterprise_spend.csv
2023-03-18,14334.97,Professional Services,KPMG,USD,GL-8319,CC-86,mock_enterprise_spend.csv
2023-03-18,28440.33,Legal,WILSON SONSINI,USD,GL-3369,CC-17,mock_enterprise_spend.csv
2023-03-18,1674.75,Travel & Expenses,HILTON,USD,GL-7355,CC-66,mock_enterprise_spend.csv
2023-03-18,27042.19,Professional Services,ACCENTURE,USD,GL-6713,CC-71,mock_enterprise_spend.csv
2023-03-18,4713.19,Travel & Expenses,AMERICAN AIRLINES,USD,GL-9392,CC-85,mock_enterprise_spend.csv
2023-03-18,1371.79,Office Supplies,AMAZON BUSINESS,USD,GL-1662,CC-75,mock_enterprise_spend.csv
2023-03-18,4315.9,SaaS,ASANA,USD,GL-4562,CC-67,mock_enterprise_spend.csv
2023-03-18,4023.91,Travel & Expenses,DELTA,USD,GL-9225,CC-33,mock_enterprise_spend.csv
2023-03-18,27739.1,Marketing,FACEBOOK ADS,USD,GL-7119,CC-88,mock_enterprise_spend.csv
2023-03-19,1130.13,Office Supplies,STAPLES,USD,GL-1009,CC-46,mock_enterprise_spend.csv
2023-03-19,10653.55,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-7429,CC-19,mock_enterprise_spend.csv
2023-03-19,3249.13,SaaS,WORKDAY,USD,GL-1269,CC-88,mock_enterprise_spend.csv
2023-03-19,19604.93,Marketing,LINKEDIN ADS,USD,GL-5932,CC-44,mock_enterprise_spend.csv
2023-03-19,37987.17,Legal,KIRKLAND & ELLIS,USD,GL-4871,CC-74,mock_enterprise_spend.csv
2023-03-19,925.64,Travel & Expenses,LYFT,USD,GL-9922,CC-91,mock_enterprise_spend.csv
2023-03-19,49376.53,Marketing,MAILCHIMP,USD,GL-3686,CC-25,mock_enterprise_spend.csv
2023-03-20,247.97,Payroll,DEEL,USD,GL-4137,CC-54,mock_enterprise_spend.csv
2023-03-20,6357.58,Cloud Infrastructure,DATADOG,USD,GL-3827,CC-17,mock_enterprise_spend.csv
2023-03-20,2346.47,Office Supplies,OFFICE DEPOT,USD,GL-8790,CC-78,mock_enterprise_spend.csv
2023-03-20,29761.7,Payroll,PAYCHEX,USD,GL-1166,CC-32,mock_enterprise_spend.csv
2023-03-20,17845.2,Professional Services,MCKINSEY,USD,GL-5463,CC-25,mock_enterprise_spend.csv
2023-03-20,80473.86,Payroll,ADP,USD,GL-1820,CC-42,mock_enterprise_spend.csv
2023-03-21,258.02,Travel & Expenses,UBER,USD,GL-6747,CC-79,mock_enterprise_spend.csv
2023-03-21,913.33,Office Supplies,WBMASON,USD,GL-1359,CC-31,mock_enterprise_spend.csv
2023-03-21,27838.23,Professional Services,KPMG,USD,GL-2228,CC-29,mock_enterprise_spend.csv
2023-03-21,16076.28,Marketing,MAILCHIMP,USD,GL-9667,CC-73,mock_enterprise_spend.csv
2023-03-21,4988.86,Travel & Expenses,HILTON,USD,GL-8245,CC-45,mock_enterprise_spend.csv
2023-03-21,1494.6,SaaS,NOTION,USD,GL-4311,CC-21,mock_enterprise_spend.csv
2023-03-21,122471.19,Payroll,PAYCHEX,USD,GL-9570,CC-67,mock_enterprise_spend.csv
2023-03-22,24691.41,Marketing,FACEBOOK ADS,USD,GL-5703,CC-90,mock_enterprise_spend.csv
2023-03-22,825.03,SaaS,DOCUSIGN,USD,GL-8336,CC-23,mock_enterprise_spend.csv
2023-03-22,4866.4,Logistics,RYDER,USD,GL-5098,CC-98,mock_enterprise_spend.csv
2023-03-22,4836.82,Travel & Expenses,MARRIOTT,USD,GL-6634,CC-34,mock_enterprise_spend.csv
2023-03-22,25109.38,Cloud Infrastructure,SNOWFLAKE,USD,GL-5421,CC-42,mock_enterprise_spend.csv
2023-03-22,70301.66,Cloud Infrastructure,SNOWFLAKE,USD,GL-5572,CC-81,mock_enterprise_spend.csv
2023-03-22,2192.01,Travel & Expenses,AMERICAN AIRLINES,USD,GL-1515,CC-24,mock_enterprise_spend.csv
2023-03-22,42359.49,Professional Services,PWC,USD,GL-8495,CC-47,mock_enterprise_spend.csv
2023-03-22,19002.15,Marketing,FACEBOOK ADS,USD,GL-5461,CC-75,mock_enterprise_spend.csv
